dates,satname,nzd0034-0000,nzd0034-0001,nzd0034-0002,nzd0034-0003,nzd0034-0004,nzd0034-0005,nzd0034-0006
1999-08-17 22:10:26.276000,L7,,394.80,366.68,361.13,429.98,413.23,337.22
1999-09-27 22:04:25.056000,L7,,367.34,351.67,358.20,363.96,403.45,398.84
1999-10-04 22:10:38.131000,L7,434.97,386.47,411.72,314.13,333.97,340.78,342.11
1999-11-14 22:04:18.343000,L7,471.05,370.91,359.69,362.09,381.21,370.22,413.35
1999-11-21 22:10:24.244000,L7,,431.55,401.96,372.61,340.30,350.98,341.31
1999-12-07 22:10:30.042000,L7,369.45,324.60,335.26,353.38,327.06,339.77,435.24
2000-01-17 22:04:11.868000,L7,446.73,331.22,316.05,,,,
2000-02-09 22:10:19.398000,L7,358.61,373.07,339.29,368.36,367.23,346.93,366.79
2000-04-29 22:09:53.797000,L7,381.78,420.46,408.86,407.80,427.03,430.70,414.70
2000-08-03 22:08:44.137000,L7,482.27,416.22,403.65,399.44,405.11,403.88,373.52
2000-08-12 22:02:30.151000,L7,492.57,349.72,360.78,361.30,426.65,425.71,418.92
2000-09-04 22:08:22.800000,L7,334.78,358.86,358.10,352.94,,,
2000-09-13 22:02:02.316000,L7,456.59,,,,,,
2001-02-27 22:07:54.461000,L7,364.87,383.53,376.40,381.33,375.27,391.22,382.20
2001-03-08 22:01:45.126000,L7,,409.30,384.87,373.17,383.92,399.69,398.69
2001-03-24 22:01:35.778000,L7,,363.92,365.41,374.27,384.44,346.92,387.91
2001-06-03 22:07:16.736000,L7,309.12,,,,,,
2001-06-28 22:00:45.094000,L7,461.34,,,,,,
2001-08-15 22:00:14.727000,L7,466.36,,,,,,
2001-09-07 22:06:11.116000,L7,,,,353.93,435.97,418.19,369.41
2001-10-02 21:59:40.713000,L7,362.70,369.79,329.60,375.81,372.75,384.81,409.80
2001-10-18 21:59:42.412000,L7,,,,,411.03,407.04,397.48
2001-11-03 21:59:47.008000,L7,,,323.56,311.99,336.36,337.90,328.45
2001-12-12 22:06:14.960000,L7,,390.62,388.40,387.00,339.95,400.84,434.25
2001-12-28 22:06:14.106000,L7,,381.39,370.31,376.52,382.97,398.72,388.36
2002-01-22 22:00:16.971000,L7,,403.53,389.73,396.07,399.84,412.35,422.24
2002-01-29 22:06:21.478000,L7,,,,,,387.75,350.49
2002-02-14 22:06:29.522000,L7,355.57,370.31,364.93,361.61,364.92,369.73,335.32
2002-02-23 22:00:19.685000,L7,,,357.41,419.40,359.16,359.82,436.70
2002-06-15 21:59:55.710000,L7,386.67,,,,,,
2002-06-22 22:06:03.573000,L7,,403.50,402.34,411.63,406.38,416.17,392.44
2002-07-17 21:59:44.793000,L7,,,335.99,327.40,341.36,348.34,354.64
2002-08-09 22:05:46.029000,L7,,362.25,358.72,368.54,360.60,,385.98
2002-08-18 21:59:33.737000,L7,,383.15,330.10,336.68,341.40,355.89,433.20
2002-10-21 21:59:12.494000,L7,447.27,,,,,,
2002-10-28 22:05:22.323000,L7,331.50,381.67,379.36,382.77,381.63,352.89,378.11
2002-11-13 22:05:30.425000,L7,401.47,405.16,320.17,305.04,325.92,324.41,337.38
2002-11-22 21:59:33.639000,L7,449.64,,,,,,
2002-12-31 22:05:56.221000,L7,,,,392.28,397.23,399.21,399.26
2003-01-09 21:59:45.950000,L7,464.52,,,,,,
2003-04-06 22:06:21.012000,L7,,379.09,375.77,371.98,381.60,407.75,369.45
2003-04-22 22:06:19.091000,L7,290.64,,,,,,
2003-05-08 22:06:20.773000,L7,456.41,,,,,,
2003-08-29 21:48:38.429000,L5,448.30,,,,,,
2004-07-21 22:00:04.249000,L5,311.13,,,,,,
2004-08-06 22:00:22.463000,L5,452.90,325.39,338.48,,,,
2004-11-19 21:56:31.297000,L5,,308.65,331.14,325.27,327.33,332.54,299.04
2005-01-13 22:03:41.143000,L5,482.25,322.51,350.67,336.57,344.33,341.07,308.84
2005-03-27 21:58:27.646000,L5,463.82,,,,,,
2005-04-03 22:04:40.528000,L5,482.74,318.87,344.62,331.95,342.36,337.82,308.36
2005-04-19 22:04:43.597000,L5,462.58,310.65,344.42,323.53,342.61,336.12,313.44
2005-07-17 21:59:11.604000,L5,465.18,,,,,,
2005-08-25 22:05:41.221000,L5,306.37,,,,,,
2005-09-26 22:05:42.687000,L5,323.84,,,,,,
2006-02-10 22:01:51.332000,L5,471.22,297.33,,,,,
2006-08-28 22:11:11.674000,L5,456.01,,,,,,
2006-09-13 22:11:23.474000,L5,468.17,307.30,337.28,325.05,328.44,333.48,305.34
2006-09-29 22:11:34.525000,L5,441.12,311.27,333.16,318.23,327.87,334.02,305.90
2007-01-03 22:12:49.248000,L5,,,,316.73,318.73,323.98,333.11
2007-01-19 22:12:30.924000,L5,334.87,298.77,,,,,
2009-01-01 21:56:07.642000,L5,,377.26,371.17,366.48,362.88,360.76,340.62
2010-11-27 22:07:24.215000,L5,468.30,328.69,356.30,343.42,353.93,346.09,316.16
2010-12-06 22:01:12.836000,L5,359.75,321.98,340.62,322.15,329.16,325.25,303.14
2011-01-14 22:07:31.728000,L5,432.73,300.32,,,,,
2013-04-25 22:19:21.025000,L8,403.58,343.21,347.04,343.55,346.78,347.87,318.54
2013-05-20 22:13:26.604000,L8,449.13,,,,,,
2013-06-28 22:19:33.252000,L8,308.00,323.51,328.98,331.31,331.86,333.63,303.47
2013-07-07 22:13:24.262000,L8,445.65,307.87,331.21,329.63,337.31,343.58,316.43
2013-07-14 22:19:34.707000,L8,301.01,,,,,,
2013-09-09 22:13:25.749000,L8,467.05,354.15,355.58,356.30,358.49,361.90,357.95
2013-09-25 22:13:17.289000,L8,,310.42,326.00,330.42,332.41,338.43,309.78
2013-11-12 22:13:08.247000,L8,442.15,322.70,337.76,340.81,344.39,352.15,333.40
2013-12-05 22:19:13.005000,L8,299.64,,,,,,
2013-12-14 22:12:57.636000,L8,457.89,319.67,337.91,341.00,350.13,354.90,331.99
2014-01-06 22:18:54.881000,L8,467.79,346.51,346.13,341.05,343.12,347.03,325.99
2014-01-15 22:12:33.689000,L8,456.51,313.52,335.96,333.92,346.29,349.14,327.23
2014-01-31 22:12:28.855000,L8,466.93,343.97,348.76,348.26,349.81,356.22,342.90
2014-02-07 22:18:33.391000,L8,304.68,,,,,,
2014-02-23 22:18:20.398000,L8,456.13,339.70,341.69,337.79,340.76,344.56,319.59
2014-03-27 22:17:50.001000,L8,462.42,328.26,333.58,337.62,340.71,342.77,
2014-04-05 22:11:34.747000,L8,407.36,312.03,332.02,337.17,344.86,350.73,310.29
2014-04-12 22:17:37.464000,L8,458.02,339.19,342.66,337.97,342.46,345.31,
2014-04-28 22:17:22.576000,L8,301.20,,,,,,
2014-05-07 22:11:02.102000,L8,453.64,310.18,333.50,337.58,345.41,,
2014-05-14 22:17:08.923000,L8,295.80,,,,,,
2014-05-30 22:17:11.184000,L8,456.15,337.07,340.45,336.80,342.24,343.04,
2014-07-17 22:17:28.260000,L8,305.64,,,,,,
2014-07-26 22:11:19.207000,L8,446.99,,,,,,
2014-10-14 22:11:38.746000,L8,439.94,,,,,,
2014-10-30 22:11:34.905000,L8,462.38,314.43,342.90,342.82,343.71,346.11,311.62
2014-12-01 22:11:36.363000,L8,,305.57,333.28,330.39,340.80,344.87,319.92
2015-02-26 22:17:23.009000,L8,447.07,339.10,346.65,335.87,339.16,341.33,318.24
2015-03-30 22:17:01.871000,L8,459.41,336.52,342.87,337.71,341.04,343.40,327.25
2015-05-10 22:10:28.533000,L8,313.32,,,,,,
2015-06-02 22:16:44.532000,L8,302.51,,,,,,
2015-06-27 22:10:46.339000,L8,,,328.38,334.21,341.90,347.17,315.47
2015-07-20 22:17:10.706000,L8,304.23,,,,,,
2015-07-29 22:11:01.897000,L8,426.50,,,,,,
2015-10-08 22:17:36.852000,L8,405.78,338.46,347.38,342.57,342.43,346.95,318.06
2015-12-11 22:17:42.627000,L8,448.64,339.77,343.27,339.76,340.05,341.11,317.08
2015-12-20 22:11:33.546000,L8,462.63,326.41,342.23,343.43,348.71,353.98,330.81
2015-12-27 22:17:43.409000,L8,298.65,,,,,,
2016-01-12 22:17:40.472000,L8,464.37,343.14,345.42,340.96,338.80,341.52,316.58
2016-02-22 22:11:18.630000,L8,458.55,326.14,335.71,338.21,344.66,349.97,326.73
2016-03-09 22:11:16.948000,L8,455.44,310.19,330.80,332.17,336.32,345.52,
2016-05-03 22:17:13.318000,L8,441.33,352.89,357.98,355.51,362.28,356.25,326.28
2016-05-12 22:10:56.720000,L8,315.75,,,,,,
2016-05-19 22:17:11.230000,L8,439.65,336.90,339.84,330.70,340.07,349.88,313.49
2016-08-07 22:17:37.552000,L8,311.52,,,,,,
2016-08-16 22:11:29.744000,L8,,301.07,318.82,322.90,335.34,338.65,305.84
2016-09-01 22:11:36.389000,L8,,,,,359.69,367.76,355.08
2016-09-08 22:17:48.858000,L8,307.12,,,,,,
2016-09-24 22:17:49.840000,L8,462.29,342.83,348.13,347.41,343.57,344.83,321.98
2016-10-10 22:17:54.274000,L8,455.13,336.40,345.06,342.94,338.40,340.39,317.42
2016-11-04 22:11:45.464000,L8,452.71,306.52,330.58,330.55,337.07,343.69,316.75
2016-11-20 22:11:45.458000,L8,454.45,324.82,341.77,344.69,343.34,354.25,333.97
2017-01-30 22:17:38.957000,L8,391.01,330.68,336.05,338.49,339.31,337.28,313.62
2017-03-03 22:17:25.727000,L8,311.42,,,,,,
2017-04-20 22:16:59.468000,L8,417.72,343.89,346.47,345.24,346.03,345.74,333.12
2017-05-06 22:16:55.401000,L8,305.28,,,,,,
2017-06-07 22:17:15.240000,L8,308.53,,,,,,
2017-07-09 22:17:23.906000,L8,307.46,,,,,,
2017-07-25 22:17:30.862000,L8,,320.73,316.19,331.31,330.66,331.72,
2017-08-03 22:11:23.994000,L8,,300.80,327.55,328.26,337.57,339.32,304.37
2017-08-19 22:11:29.174000,L8,466.45,379.98,370.91,368.55,374.16,373.51,356.75
2017-09-04 22:11:31.619000,L8,464.16,328.02,345.18,345.66,351.56,353.45,323.66
2017-09-11 22:17:42.311000,L8,305.61,,,,,,
2017-09-27 22:17:48.664000,L8,317.92,339.63,,422.99,344.80,345.30,335.03
2017-11-30 22:17:44.511000,L8,416.80,327.75,336.81,,,,
2018-01-10 22:11:30.163000,L8,472.56,387.15,362.33,366.31,366.28,374.33,357.37
2018-04-07 22:16:59.037000,L8,432.36,343.44,347.90,344.94,343.36,347.50,332.36
2018-05-09 22:16:40.331000,L8,308.01,,,,,,
2018-05-25 22:16:28.178000,L8,308.74,,,,,,
2018-06-26 22:16:36.823000,L8,303.19,,,,,,
2018-08-06 22:10:46.333000,L8,,300.44,329.03,331.32,338.73,339.23,306.41
2018-09-07 22:11:00.442000,L8,448.54,328.88,345.45,345.28,351.87,356.76,336.17
2018-10-09 22:11:13.339000,L8,444.84,299.98,328.12,326.94,332.92,337.99,302.11
2018-11-01 22:17:30.804000,L8,453.65,342.46,346.82,343.10,342.53,344.04,317.99
2018-12-12 22:11:17.117000,L8,460.56,327.87,343.09,347.21,352.78,356.54,337.00
2019-02-14 22:11:09.519000,L8,431.61,303.28,334.48,334.87,343.35,346.22,326.56
2019-03-02 22:11:05.349000,L8,433.13,319.06,338.66,339.94,345.90,348.55,336.31
2019-04-26 22:16:59.330000,L8,310.78,,,,,,
2019-05-12 22:17:08.680000,L8,304.64,,,,,,
2019-05-28 22:17:17.913000,L8,310.09,,,,,,
2019-06-06 22:11:11.322000,L8,316.77,,,,,,
2019-07-24 22:11:25.033000,L8,,,318.13,324.83,333.17,335.79,305.64
2019-08-25 22:11:35.797000,L8,502.53,335.47,343.87,343.49,342.38,349.78,333.06
2019-09-10 22:11:39.873000,L8,441.62,332.07,345.43,349.72,351.11,356.88,337.81
2019-10-03 22:17:57.660000,L8,311.23,320.00,331.11,319.84,,,
2019-11-04 22:17:58.697000,L8,453.49,347.35,348.96,348.32,345.69,353.10,325.28
2019-11-20 22:17:54.950000,L8,457.18,345.70,349.97,345.75,352.30,350.04,326.38
2019-11-29 22:11:44.191000,L8,465.41,400.49,398.51,360.46,360.35,368.23,352.10
2019-12-22 22:17:51.823000,L8,403.60,344.18,347.08,342.87,349.17,346.45,324.42
2020-02-08 22:17:38.924000,L8,454.09,344.04,343.08,342.90,346.57,345.13,321.17
2020-02-17 22:11:26.315000,L8,407.10,,,,,,
2020-02-24 22:17:35.189000,L8,318.57,,,,,,
2020-04-21 22:10:57.868000,L8,346.05,,,,,,
2020-04-28 22:17:04.952000,L8,,,,,365.26,361.65,349.67
2020-07-01 22:17:22.957000,L8,311.43,331.43,339.45,328.26,336.65,336.22,309.01
2020-08-02 22:17:33.048000,L8,314.67,330.08,339.25,333.15,335.39,335.08,306.24
2020-08-27 22:11:32.405000,L8,464.85,336.40,352.73,354.06,368.26,373.15,365.73
2020-09-03 22:17:46.393000,L8,308.73,324.29,332.91,331.39,330.81,331.68,303.31
2020-09-12 22:11:38.984000,L8,458.15,335.26,350.43,349.81,352.20,356.19,338.40
2020-12-17 22:11:45.420000,L8,461.95,334.27,339.07,342.15,346.50,351.80,332.68
2021-01-02 22:11:41.110000,L8,458.83,320.17,341.29,339.55,346.02,349.08,326.72
2021-01-25 22:17:44.203000,L8,447.99,341.51,344.35,339.91,345.84,345.22,321.08
2021-02-19 22:11:27.994000,L8,448.96,329.10,341.19,343.62,350.33,353.40,335.48
2021-03-30 22:17:22.624000,L8,311.30,,,,,,
2021-05-01 22:17:07.841000,L8,435.59,344.61,345.01,343.96,346.06,348.24,324.58
