dates,nzd0034-0000,nzd0034-0001,nzd0034-0002,nzd0034-0003,nzd0034-0004,nzd0034-0005,nzd0034-0006,satname
1999-09-27 22:04:25+00:00,,367.34,351.67,358.2,363.96,,,L7
1999-11-14 22:04:18+00:00,,369.125,355.68,360.145,372.585,370.22,,L7
2000-02-09 22:10:19+00:00,358.61,370.44,350.2166666666667,362.8833333333334,370.8,358.57500000000005,366.79,L7
2000-04-29 22:09:53+00:00,370.195,371.99,349.49,365.225,374.22,358.57500000000005,366.79,L7
2000-08-03 22:08:44+00:00,370.195,373.07,339.29,368.36,367.23,346.93,370.155,L7
2000-08-12 22:02:30+00:00,381.78,349.72,360.78,361.3,,,373.52,L7
2000-09-04 22:08:22+00:00,381.78,354.29,359.44,357.12,,,373.52,L7
2001-03-08 22:01:45+00:00,,,,373.17,,,,L7
2001-03-24 22:01:35+00:00,,363.92,365.41,373.72,384.44,346.92,387.91,L7
2001-12-12 22:06:14+00:00,,,,,339.95,,,L7
2002-02-14 22:06:29+00:00,355.57,370.31,364.93,361.61,352.435,369.73,,L7
2002-08-09 22:05:46+00:00,355.57,366.28,361.82500000000005,365.07500000000005,362.76,369.73,385.98,L7
2002-08-18 21:59:33+00:00,,372.7,344.41,352.61,351.0,355.89,385.98,L7
2002-10-28 22:05:22+00:00,331.5,375.69,344.41,352.61,351.0,354.39,382.045,L7
2002-11-13 22:05:30+00:00,331.5,375.69,336.33,336.75333333333333,342.64000000000004,344.3966666666667,367.1566666666667,L7
2003-04-06 22:06:21+00:00,331.5,380.38,320.17,305.04,325.92,338.65000000000003,361.6466666666667,L7
2003-04-22 22:06:19+00:00,311.07,380.38,320.17,305.04,325.92,338.65000000000003,361.6466666666667,L7
2004-07-21 22:00:04+00:00,311.13,,,,,,,L5
2004-11-19 21:56:31+00:00,311.13,308.65,331.14,325.27,327.33,332.54,299.04,L5
2005-01-13 22:03:41+00:00,311.13,315.58,340.905,330.91999999999996,335.83,336.805,303.94,L5
2005-04-03 22:04:40+00:00,,316.6766666666667,342.1433333333334,331.2633333333333,338.00666666666666,337.1433333333334,305.41333333333336,L5
2005-04-19 22:04:43+00:00,,315.16999999999996,342.7125,329.33,339.1575,336.8875,307.42,L5
2005-08-25 22:05:41+00:00,306.37,314.75999999999993,344.52,327.74,342.48500000000007,336.96999999999997,310.90000000000003,L5
2006-02-10 22:01:51+00:00,306.37,297.33,,,,,,L5
2006-09-13 22:11:23+00:00,,307.3,337.28,325.05,328.44,333.48,305.34,L5
2007-01-03 22:12:49+00:00,,307.3,337.28,320.89,323.58500000000004,328.73,319.225,L5
2009-01-01 21:56:07+00:00,,,371.17,366.48,362.88,360.76,340.62,L5
2010-11-27 22:07:24+00:00,,328.69,356.3,343.42,353.93,346.09,316.16,L5
2013-04-25 22:19:21+00:00,,343.21,347.04,343.55,346.78,347.87,318.54,L8
2013-06-28 22:19:33+00:00,308.0,333.36,338.01,337.43,339.32,340.75,311.005,L8
2013-07-07 22:13:24+00:00,308.0,324.8633333333333,335.74333333333334,334.83,338.65000000000003,341.6933333333333,312.81333333333333,L8
2013-07-14 22:19:34+00:00,304.505,324.8633333333333,335.74333333333334,334.83,338.65000000000003,341.6933333333333,312.81333333333333,L8
2013-09-25 22:13:17+00:00,304.505,321.2525,333.3075,333.7275,337.09000000000003,340.8775,312.055,L8
2013-11-12 22:13:08+00:00,304.505,316.125,330.9875,333.0425,336.4925,341.9475,315.77,L8
