dates,satname,nzd0420-0000,nzd0420-0001,nzd0420-0002,nzd0420-0003,nzd0420-0004,nzd0420-0005,nzd0420-0006,nzd0420-0007,nzd0420-0008,nzd0420-0009,nzd0420-0010,nzd0420-0011,nzd0420-0012
2005-10-05 22:01:53.080000,L5,322.24,307.37,308.19,306.12,296.12,290.43,273.70,309.41,325.66,331.74,319.53,281.71,300.52
2005-11-06 22:01:58.902000,L5,319.24,304.74,304.98,302.91,266.62,,,265.75,302.82,306.05,296.25,260.04,285.72
2006-01-25 22:03:52.972000,L5,318.83,297.35,290.16,290.28,261.03,,,,,,,,
2006-02-19 21:58:15.515000,L5,319.56,303.05,291.90,293.80,262.88,,,,,,,,
2006-02-26 22:04:34.983000,L5,325.00,302.54,300.43,302.98,276.74,311.34,249.35,309.78,328.70,333.62,321.20,279.59,303.10
2006-09-06 22:07:31.437000,L5,314.40,305.87,308.05,308.92,299.34,252.56,,,,,,,
2006-10-08 22:07:52.968000,L5,292.84,278.71,283.24,288.79,273.49,,,,,,,,
2006-11-02 22:01:56.430000,L5,344.10,324.01,318.28,319.71,301.61,318.89,286.27,319.26,333.72,335.19,328.66,285.93,306.17
2006-12-11 22:08:27.926000,L5,322.15,305.12,299.85,292.09,257.39,,,,,,,,
2007-01-05 22:02:28.201000,L5,317.76,296.40,291.95,290.74,259.62,,,,,,,,
2007-01-21 22:02:33.422000,L5,337.22,313.00,303.09,304.13,277.02,309.19,268.04,312.56,324.79,327.34,319.92,287.16,308.79
2008-02-16 22:04:21.599000,L5,299.07,286.92,278.93,276.39,239.70,,,,,,,,
2008-02-25 21:58:00.859000,L5,308.49,297.78,288.52,274.44,251.17,,,,,,,,
2008-10-29 21:57:24.173000,L5,347.20,331.07,326.62,351.36,357.99,363.89,352.09,354.18,360.16,363.65,358.99,340.50,330.35
2008-12-25 21:52:09.965000,L5,321.36,303.01,285.43,278.75,265.80,,,,,,,,
2010-01-29 21:58:29.033000,L5,319.46,299.88,284.97,283.38,263.32,,,,,,,,
2010-10-19 22:03:43.463000,L5,317.28,292.01,287.04,282.29,273.47,,,,,,,,
2010-12-22 22:03:41.192000,L5,326.56,306.94,293.12,294.63,268.52,,,,,,,,
2011-01-23 22:03:44.680000,L5,325.71,313.41,303.82,307.69,296.09,262.18,253.65,302.21,317.63,325.58,312.50,276.30,294.40
2011-03-12 22:03:43.133000,L5,302.25,289.63,285.42,281.30,258.87,,,,,,,,
2011-09-13 21:56:09.668000,L5,281.32,280.39,272.55,264.01,261.10,,,,,,,,
2013-09-25 22:15:41.016000,L8,297.76,285.07,257.59,259.51,249.53,,,,,,,,
2013-10-11 22:15:41.373000,L8,297.70,286.59,270.02,274.92,,,,,,,,,
2013-12-07 22:09:14.668000,L8,313.20,293.36,291.53,291.68,260.45,,,,,,,,
2013-12-14 22:15:21.385000,L8,297.43,273.71,258.07,275.71,,,,,,,,,
2014-01-24 22:08:45.323000,L8,292.01,261.46,,,,,,,,,,,
2014-02-25 22:08:20.274000,L8,301.52,286.24,246.99,275.50,,,,,,,,,
2014-03-13 22:08:09.214000,L8,277.29,282.52,245.44,,,,,,,,,,
2014-08-27 22:13:53.214000,L8,269.18,261.46,262.32,243.04,247.48,,,,,,,,
2014-09-28 22:13:56.699000,L8,282.86,282.49,258.35,274.59,,,,,,,,,
2014-10-14 22:14:02.495000,L8,323.23,312.96,317.78,311.44,319.81,318.25,325.52,326.87,332.80,329.27,323.04,308.62,313.77
2014-10-23 22:07:51.237000,L8,285.86,284.15,262.56,281.71,239.91,,,,,,,,
2014-11-08 22:07:51.967000,L8,304.71,288.82,262.05,280.06,240.21,,,,,,,,
2014-11-15 22:14:01.388000,L8,314.84,300.18,298.58,295.62,271.14,,,,,,,,
2014-12-26 22:07:42.898000,L8,314.84,300.32,294.14,296.44,266.53,,,,,,,,
2015-01-18 22:13:48.486000,L8,321.85,303.81,300.69,298.07,275.51,,,310.05,315.75,326.94,310.48,270.09,293.68
2015-02-03 22:13:44.870000,L8,323.72,304.02,298.07,295.85,275.04,272.74,289.03,310.20,317.80,324.94,310.41,271.60,291.33
2015-02-28 22:07:24.273000,L8,321.09,305.59,299.07,299.27,272.04,277.61,312.81,315.30,319.84,327.76,309.99,267.07,294.46
2015-03-07 22:13:29.991000,L8,313.55,298.72,265.85,287.29,,,,,,,,,
2015-03-23 22:13:20.918000,L8,315.99,304.70,301.60,292.86,,,,,,,,,
2015-04-01 22:07:01.610000,L8,319.47,301.18,288.21,295.04,,,,,,,,259.18,295.42
2015-04-24 22:13:08.174000,L8,,285.73,248.10,291.93,,,,,,,,,
2015-10-10 22:07:38.780000,L8,323.73,307.96,301.59,298.57,274.17,255.74,,,,,,269.16,296.17
2015-10-17 22:13:50.272000,L8,286.21,274.21,254.56,240.38,,,,,,,,,
2015-11-18 22:13:56.900000,L8,301.24,282.95,271.87,279.79,240.12,,,,,,,,
2015-11-27 22:07:47.119000,L8,313.49,295.27,289.32,290.90,261.46,,,,,,,,
2015-12-13 22:07:45.395000,L8,337.33,327.84,322.78,324.74,334.27,333.75,335.15,334.06,339.36,339.74,333.27,316.74,319.06
2015-12-20 22:13:57.286000,L8,337.92,330.94,327.18,320.20,341.82,331.80,331.16,327.18,336.23,337.08,322.65,314.70,317.96
2015-12-29 22:07:44.999000,L8,301.03,269.28,248.17,267.00,,,,,,,,,
2016-01-05 22:13:53.066000,L8,299.71,284.59,258.34,277.01,,,,,,,,,
2016-01-21 22:13:53.857000,L8,317.92,305.43,305.07,299.64,277.41,,,310.62,316.97,322.18,308.48,273.66,294.98
2016-02-15 22:07:33.404000,L8,324.08,313.20,316.11,316.04,325.88,325.89,325.64,325.39,330.60,336.62,321.45,308.34,305.12
2016-04-19 22:07:10.819000,L8,271.68,289.52,265.41,290.90,,,,261.09,306.82,316.39,303.10,,
2016-09-10 22:07:51.328000,L8,273.42,282.58,262.81,286.07,,,,,,,,,
2016-10-03 22:14:04.456000,L8,311.58,294.24,290.71,292.50,258.01,,,,,,,,
2016-10-12 22:07:57.049000,L8,320.40,305.89,305.17,303.55,273.82,311.21,307.40,311.65,322.42,327.85,315.38,271.86,298.19
2016-11-20 22:14:09.198000,L8,297.92,273.49,259.62,276.45,,,,,,,,,
2016-12-15 22:07:53.950000,L8,301.94,279.88,254.65,282.44,,,,,,,,,
2016-12-31 22:07:51.584000,L8,301.64,280.45,251.19,275.34,,,,,,,,,
2017-01-16 22:07:46.911000,L8,313.03,303.42,294.16,297.44,255.97,,,,,,,,
2017-01-23 22:13:55.126000,L8,341.01,328.01,336.17,336.29,334.98,336.59,332.64,337.39,342.42,341.87,331.68,317.20,324.22
2017-02-08 22:13:46.733000,L8,317.81,298.15,294.71,291.81,254.82,237.76,,,,,,,
2017-02-24 22:13:41.814000,L8,316.32,299.80,295.29,296.20,268.68,244.24,,306.24,314.35,321.89,313.25,268.62,294.39
2017-09-13 22:07:44.261000,L8,284.29,282.30,255.75,250.82,253.07,,,,,,,,
2017-12-02 22:07:46.733000,L8,351.48,341.85,341.43,339.09,350.97,351.45,341.89,339.53,351.06,348.71,333.42,335.55,336.54
2017-12-09 22:13:57.340000,L8,346.79,328.59,317.09,330.94,340.55,343.13,326.28,339.58,342.80,343.67,330.99,328.00,329.94
2018-01-19 22:07:38.489000,L8,298.73,280.96,245.07,,,,,,,,,,
2018-01-26 22:13:45.000000,L8,329.55,320.27,319.19,322.81,322.98,332.97,322.88,324.88,328.50,337.78,330.85,315.45,317.33
2018-02-11 22:13:38.280000,L8,302.42,286.89,278.21,282.95,253.67,,,,,,,,
2018-03-31 22:13:15.678000,L8,283.65,285.56,263.78,279.77,249.03,,,,,,,,
2018-08-31 22:07:11.120000,L8,273.19,284.73,263.81,288.86,246.55,,,,,,,,
2018-10-18 22:07:29.549000,L8,305.85,285.71,260.27,280.76,248.68,,,,,,,,
2018-11-10 22:13:44.803000,L8,320.09,303.26,300.79,296.06,278.49,302.67,251.19,,,,,,
2018-12-21 22:07:30.529000,L8,335.05,322.34,315.05,310.49,310.73,344.33,310.53,319.62,334.82,337.17,318.25,293.36,301.93
2019-01-22 22:07:26.086000,L8,322.59,305.62,297.73,294.28,267.03,237.66,,,,,,,
2019-02-07 22:07:23.498000,L8,300.67,281.35,239.81,,,,,,,,,,
2019-02-14 22:13:33.263000,L8,301.08,285.52,257.02,278.81,,,,,,,,,
2019-03-02 22:13:29.085000,L8,299.31,287.82,254.37,257.74,,,,,,,,,
2019-03-11 22:07:14.802000,L8,314.13,301.69,293.47,292.09,259.82,273.64,,,,,,,
2019-04-03 22:13:20.444000,L8,274.10,287.28,258.92,274.61,,,,,,,,,
2019-10-05 22:08:00.157000,L8,272.09,280.30,243.07,237.48,,,,,,,,,
2019-10-21 22:08:01.720000,L8,274.60,280.54,244.72,241.49,,,,,,,,,
2019-11-13 22:14:09.911000,L8,314.70,298.12,293.28,292.32,270.95,236.35,,,,,,,
2019-12-08 22:07:56.574000,L8,316.63,305.30,298.11,297.91,273.59,,,308.81,319.42,321.87,302.62,271.38,290.22
2020-01-09 22:07:49.551000,L8,312.85,295.63,265.64,281.46,239.71,,,,,,,,
2020-01-16 22:13:58.827000,L8,314.33,298.84,293.74,295.61,269.63,,,308.22,310.21,314.48,298.99,270.26,289.70
2020-02-10 22:07:40.719000,L8,329.96,315.58,299.29,297.23,274.41,251.62,,,,,,268.73,292.65
2020-03-04 22:13:44.849000,L8,315.61,303.32,292.87,294.70,264.83,264.10,,304.96,315.39,321.94,301.99,263.34,296.05
2020-03-13 22:07:30.028000,L8,317.47,301.59,289.03,290.66,,,,,,,,,
2020-04-21 22:13:21.609000,L8,327.20,302.53,304.76,304.87,282.99,259.87,252.07,322.10,320.96,332.57,320.19,271.09,301.82
2020-05-07 22:13:12.399000,L8,,258.24,261.08,288.35,241.28,,,,,,,,
2020-09-21 22:07:54.687000,L8,291.98,287.77,252.07,283.17,,,,,,,,,
2020-10-23 22:07:57.902000,L8,362.67,342.64,351.61,341.22,,364.13,354.75,348.15,361.50,355.51,355.88,336.56,330.35
2020-12-17 22:14:09.173000,L8,301.59,283.50,263.26,277.76,,,,,,,,,
2021-02-12 22:07:43.180000,L8,336.82,328.83,318.67,328.04,328.30,336.31,323.69,327.23,336.97,340.54,335.82,314.69,318.98
2021-02-19 22:13:51.730000,L8,316.76,300.77,295.88,292.45,269.72,249.06,,,,,,,
2021-03-16 22:07:27.743000,L8,307.77,292.46,254.66,281.19,,,,,,,,,
2021-04-17 22:07:18.077000,L8,278.77,293.21,263.32,294.89,,,,,,,,,
2021-08-23 22:07:49.080000,L8,307.75,282.56,253.31,243.62,269.63,,,,,,,,
2021-09-24 22:07:56.691000,L8,312.35,293.57,264.31,284.72,260.57,,,,,,,,
2021-11-18 22:14:08.574000,L8,306.25,289.03,276.09,283.99,256.28,,,,,,,,
2021-12-20 22:14:08.024000,L8,282.50,285.84,256.95,279.55,248.71,,,,,,,,
2021-12-21 22:07:55.088000,L9,274.08,287.80,251.09,280.53,,,,,,,,,
2021-12-29 22:07:53.106000,L8,314.90,305.64,291.37,300.18,268.51,,,,,,,,
2022-01-13 22:14:02.543000,L9,277.49,286.38,249.86,278.58,256.15,,,,,,,,
2022-01-30 22:07:46.196000,L8,271.28,287.56,246.73,279.89,,,,,,,,,
2022-02-14 22:14:00.847000,L9,282.65,285.72,256.30,240.74,239.11,,,,,,,,
2022-03-02 22:13:49.799000,L9,276.20,282.39,247.98,240.45,,,,,,,,,
2022-03-11 22:07:39.629000,L9,273.21,283.29,252.08,240.39,,,,,,,,,
2022-03-26 22:13:35.624000,L8,296.42,290.00,261.43,275.73,257.88,,,,,,,,
2022-04-12 22:07:30.258000,L9,267.93,261.10,257.73,239.91,241.91,,,,,,,,
2022-07-17 22:07:29.165000,L9,,,347.59,342.75,350.47,357.39,347.89,344.27,339.54,338.04,329.31,321.19,317.04
2022-09-03 22:07:51.912000,L9,279.51,286.43,257.06,243.03,,,,,,,,,
2022-10-21 22:08:05.375000,L9,299.03,289.29,253.84,276.40,,,,,,,,,
2022-10-29 22:08:16.390000,L8,329.52,325.19,319.22,316.78,321.25,325.39,324.52,327.23,329.74,331.39,322.36,315.12,318.00
2022-11-06 22:08:03.924000,L9,299.47,286.79,253.20,237.63,,,,,,,,,
2022-11-14 22:08:11.017000,L8,296.38,284.81,251.55,243.17,,,,,,,,,
2022-11-22 22:08:05.589000,L9,319.68,305.71,297.32,299.13,273.97,,,307.21,319.04,322.48,305.04,270.78,291.57
2022-12-24 22:08:01.921000,L9,264.35,281.08,240.03,,,,,,,,,,
2022-12-31 22:14:15.729000,L9,260.75,269.43,238.50,,,,,,,,,,
2023-01-25 22:08:01.087000,L9,264.76,284.76,241.69,231.68,,,,,,,,,
2023-02-17 22:14:13.328000,L9,300.05,287.47,251.04,237.77,,,,,,,,,
2023-02-18 22:07:49.813000,L8,298.07,289.04,245.73,,,,,,,,,,
2023-03-05 22:14:01.213000,L9,297.46,290.08,246.02,,,,,,,,,,
2023-03-13 22:13:46.937000,L8,304.36,292.04,255.18,240.76,,,,,,,,,
2023-03-14 22:07:47.070000,L9,303.83,293.41,249.50,270.04,,,,,,,,,
2023-04-22 22:13:38.957000,L9,,285.16,270.33,273.34,249.48,,,,,,,,
2023-08-28 22:13:44.064000,L9,289.74,292.14,284.20,287.02,259.79,,,,,,,,
2023-10-08 22:07:46.156000,L9,306.15,293.93,262.25,282.48,241.80,,,,,,,,
2023-10-24 22:07:51.936000,L9,331.79,327.43,324.04,322.05,322.10,332.72,334.07,333.76,339.01,337.68,334.13,316.68,308.19
2023-10-31 22:13:57.624000,L9,287.73,279.92,269.69,273.94,262.35,,,,,,,,
2023-11-09 22:07:48.684000,L9,298.50,286.83,256.29,248.91,,,,,,,,,
2023-11-17 22:07:51.092000,L8,312.50,299.28,291.72,294.92,268.02,,,,,,,,
2023-11-25 22:07:56.439000,L9,331.01,312.24,300.27,299.77,276.72,309.84,303.17,309.45,322.45,324.93,310.66,273.93,297.78
2023-12-10 22:13:57.195000,L8,299.37,286.09,264.58,275.97,244.33,,,,,,,,
2023-12-18 22:14:08.900000,L9,296.82,283.06,248.72,236.62,,,,,,,,,
2023-12-19 22:07:51.036000,L8,302.39,290.89,254.32,247.75,,,,,,,,,
2024-01-03 22:14:03.745000,L9,312.92,304.07,292.50,295.97,272.94,302.44,250.60,298.73,316.75,317.87,305.76,269.65,293.04
2024-01-11 22:13:56.236000,L8,300.86,286.29,249.00,229.31,,,,,,,,,
2024-01-12 22:07:54.756000,L9,321.54,306.14,294.00,294.97,271.82,308.69,284.56,305.89,315.85,318.66,303.62,273.20,290.14
2024-01-20 22:07:43.131000,L8,320.72,304.20,296.17,297.50,276.55,311.20,311.08,310.98,318.15,320.89,305.53,274.38,293.69
2024-02-04 22:14:07.520000,L9,306.97,294.82,266.77,284.09,248.84,,,,,,,,
2024-02-13 22:07:53.770000,L9,310.33,295.28,246.65,282.83,,,,,,,,,
2024-02-20 22:13:55.876000,L9,323.11,308.56,303.55,298.30,277.93,314.51,311.66,310.83,320.01,324.45,311.07,275.28,298.50
2024-02-29 22:07:47.311000,L9,316.60,308.15,297.76,298.66,271.02,309.60,305.13,309.76,321.45,325.11,312.97,271.09,298.40
2024-03-15 22:13:37.754000,L8,310.78,295.65,245.18,,,,,,,,,,
2024-04-17 22:07:27.643000,L9,,,,,,,,289.76,310.41,316.88,298.75,,
2024-09-23 22:13:42.496000,L8,278.28,287.25,240.66,235.86,,,,,,,,,
2024-10-10 22:07:34.230000,L9,302.34,292.22,254.90,240.70,,,,,,,,,
2024-10-18 22:07:42.636000,L8,308.51,293.08,254.87,274.00,,,,,,,,,
2024-10-26 22:07:48.055000,L9,305.88,290.95,262.79,279.61,,,,,,,,,
2024-11-03 22:07:36.412000,L8,321.49,308.85,297.22,299.31,274.31,310.19,307.27,309.07,321.21,323.03,309.42,275.78,296.45
2024-11-11 22:07:39.523000,L9,304.74,292.50,261.75,282.62,,,,,,,,,
2024-12-04 22:14:00.270000,L9,299.28,286.04,255.96,250.88,,,,,,,,,
2024-12-20 22:13:58.906000,L9,307.29,295.94,283.97,289.39,251.18,,,,,,,,
2024-12-21 22:07:40.724000,L8,303.60,290.44,249.25,,,,,,,,,,
2025-01-21 22:14:01.037000,L9,295.40,282.06,242.05,,,,,,,,,,
2025-02-07 22:07:41.096000,L8,322.60,303.15,292.81,292.89,267.90,305.31,252.66,,,,,,
2025-02-14 22:13:48.235000,L8,301.26,287.89,253.49,231.69,,,,,,,,,
2025-02-23 22:07:31.324000,L8,306.34,292.69,260.41,280.79,,,,,,,,,
2025-03-27 22:07:16.784000,L8,345.65,340.85,336.41,337.98,357.36,368.50,358.41,357.49,,,,,
2025-04-03 22:13:28.093000,L8,297.22,290.12,278.67,283.35,248.39,,,,,,,,
2025-08-26 22:07:45.199000,L9,270.55,285.88,256.69,237.24,,,,,,,,,
2025-09-02 22:13:59.297000,L9,286.20,290.49,259.35,275.09,,,,,,,,,
2025-09-10 22:13:56.123000,L8,288.39,286.60,254.27,239.28,,,,,,,,,
2025-09-18 22:14:01.612000,L9,277.73,287.37,254.92,239.94,,,,,,,,,
2025-09-19 22:07:51.167000,L8,305.88,291.93,259.74,277.81,,,,,,,,,
2025-10-05 22:07:52.590000,L8,304.56,292.85,259.07,278.23,,,,,,,,,
2025-10-21 22:07:51.194000,L8,319.01,305.65,296.45,296.83,274.90,310.88,288.08,307.06,320.05,319.88,302.90,273.54,292.04
2025-10-28 22:14:05.445000,L8,311.97,302.68,293.63,295.17,266.62,301.86,247.51,,,,,,
2025-10-29 22:07:53.149000,L9,316.37,303.88,294.22,294.52,263.85,303.68,249.70,,,,,,
2025-11-06 22:07:55.742000,L8,331.71,322.54,323.89,336.39,326.31,318.98,309.00,327.53,328.23,340.99,328.61,282.79,323.37
2025-11-13 22:14:04.388000,L8,310.37,296.08,284.51,288.51,254.51,,,,,,,,
2025-11-14 22:08:00.303000,L9,315.52,302.49,288.38,290.50,265.08,,,,,,,,
